,Bericht:,Strom,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,,,
0,von,01.01.2019 00:00,,,,,,,,,,,,,,,,,,,,
1,bis,01.01.2020 00:00,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,P1_H1_EDA,P4_H1_EDA,Z1_Bad_H1_EDA,Z1_RLT_H1_EDA,Z1_TWW_H1_EDA,Z_EV_H1_EDA,Z_H1_EDA,,,
3,Jahr,Monat,KW,Wo-Tag,Tag,,Uhrzeit,Stunden,Minuten,Startzeit,Endezeit,,h,h,Wh,Wh,Wh,Wh,Wh,,,
4,,,,,,,,,," 43.466,00   "," 43.831,00   ", Summe ," 2.184,24   "," 2.189,99   "," 52.377,00   "," 27.652,00   "," 673.472,00   "," 2.291.087,00   "," 3.067.305,00   ", -     , -     , -     
7183,2019,3,11,Samstag,16,Sa 16.03.19,18:30,18,3,16.03.2019 18:30,16.03.2019 18:45,,"0,06","0,07",0,1,38,37,76,,,
7184,2019,3,11,Samstag,16,Sa 16.03.19,18:45,18,3,16.03.2019 18:45,16.03.2019 19:00,,"0,07","0,06",0,1,25,47,74,,,
7185,2019,3,11,Samstag,16,Sa 16.03.19,19:00,19,3,16.03.2019 19:00,16.03.2019 19:15,,"0,06","0,06",0,1,58,32,93,,,
7186,2019,3,11,Samstag,16,Sa 16.03.19,19:15,19,3,16.03.2019 19:15,16.03.2019 19:30,,"0,06","0,06",0,0,52,88,141,,,
7187,2019,3,11,Samstag,16,Sa 16.03.19,19:30,19,3,16.03.2019 19:30,16.03.2019 19:45,,"0,06","0,07",0,1,8,74,82,,,
7188,2019,3,11,Samstag,16,Sa 16.03.19,19:45,19,3,16.03.2019 19:45,16.03.2019 20:00,,"0,07","0,06",0,1,50,86,138,,,
7189,2019,3,11,Samstag,16,Sa 16.03.19,20:00,20,3,16.03.2019 20:00,16.03.2019 20:15,,"0,06","0,06",0,1,26,139,167,,,
7190,2019,3,11,Samstag,16,Sa 16.03.19,20:15,20,3,16.03.2019 20:15,16.03.2019 20:30,,"0,06","0,06",0,1,6,85,92,,,
7191,2019,3,11,Samstag,16,Sa 16.03.19,20:30,20,3,16.03.2019 20:30,16.03.2019 20:45,,"0,06","0,07",0,0,36,68,106,,,
7192,2019,3,11,Samstag,16,Sa 16.03.19,20:45,20,3,16.03.2019 20:45,16.03.2019 21:00,,"0,07","0,06",0,1,21,77,100,,,
7193,2019,3,11,Samstag,16,Sa 16.03.19,21:00,21,3,16.03.2019 21:00,16.03.2019 21:15,,"0,06","0,06",0,1,112,74,186,,,
7194,2019,3,11,Samstag,16,Sa 16.03.19,21:15,21,3,16.03.2019 21:15,16.03.2019 21:30,,"0,06","0,06",0,1,118,79,200,,,
7195,2019,3,11,Samstag,16,Sa 16.03.19,21:30,21,3,16.03.2019 21:30,16.03.2019 21:45,,"0,06","0,07",0,1,124,73,200,,,
7196,2019,3,11,Samstag,16,Sa 16.03.19,21:45,21,3,16.03.2019 21:45,16.03.2019 22:00,,"0,07","0,06",0,0,131,41,173,,,
7197,2019,3,11,Samstag,16,Sa 16.03.19,22:00,22,3,16.03.2019 22:00,16.03.2019 22:15,,"0,06","0,06",0,1,92,43,136,,,
7198,2019,3,11,Samstag,16,Sa 16.03.19,22:15,22,3,16.03.2019 22:15,16.03.2019 22:30,,"0,06","0,06",0,1,5,39,46,,,
7199,2019,3,11,Samstag,16,Sa 16.03.19,22:30,22,3,16.03.2019 22:30,16.03.2019 22:45,,"0,06","0,07",0,1,6,43,51,,,
7200,2019,3,11,Samstag,16,Sa 16.03.19,22:45,22,3,16.03.2019 22:45,16.03.2019 23:00,,"0,07","0,06",0,0,6,33,39,,,
7201,2019,3,11,Samstag,16,Sa 16.03.19,23:00,23,3,16.03.2019 23:00,16.03.2019 23:15,,"0,06","0,06",0,1,5,47,54,,,
7202,2019,3,11,Samstag,16,Sa 16.03.19,23:15,23,3,16.03.2019 23:15,16.03.2019 23:30,,"0,06","0,06",0,1,5,29,36,,,
7203,2019,3,11,Samstag,16,Sa 16.03.19,23:30,23,3,16.03.2019 23:30,16.03.2019 23:45,,"0,06","0,07",0,1,5,45,50,,,
7204,2019,3,11,Samstag,16,Sa 16.03.19,23:45,23,3,16.03.2019 23:45,17.03.2019 00:00,,"0,07","0,06",0,1,4,28,34,,,
7205,2019,3,12,Sonntag,17,So 17.03.19,0:00,0,3,17.03.2019 00:00,17.03.2019 00:15,,"0,06","0,06",0,0,4,42,47,,,
7206,2019,3,12,Sonntag,17,So 17.03.19,0:15,0,3,17.03.2019 00:15,17.03.2019 00:30,,"0,06","0,06",0,1,4,31,37,,,
7207,2019,3,12,Sonntag,17,So 17.03.19,0:30,0,3,17.03.2019 00:30,17.03.2019 00:45,,"0,06","0,07",0,1,5,37,42,,,
7208,2019,3,12,Sonntag,17,So 17.03.19,0:45,0,3,17.03.2019 00:45,17.03.2019 01:00,,"0,07","0,06",0,1,4,40,46,,,
7209,2019,3,12,Sonntag,17,So 17.03.19,1:00,1,3,17.03.2019 01:00,17.03.2019 01:15,,"0,06","0,06",0,1,4,29,34,,,
7210,2019,3,12,Sonntag,17,So 17.03.19,1:15,1,3,17.03.2019 01:15,17.03.2019 01:30,,"0,06","0,06",0,0,4,46,53,,,
7211,2019,3,12,Sonntag,17,So 17.03.19,1:30,1,3,17.03.2019 01:30,17.03.2019 01:45,,"0,06","0,07",0,1,4,30,35,,,
7212,2019,3,12,Sonntag,17,So 17.03.19,1:45,1,3,17.03.2019 01:45,17.03.2019 02:00,,"0,07","0,06",0,1,4,39,44,,,
7213,2019,3,12,Sonntag,17,So 17.03.19,2:00,2,3,17.03.2019 02:00,17.03.2019 02:15,,"0,06","0,06",0,1,5,38,43,,,
7214,2019,3,12,Sonntag,17,So 17.03.19,2:15,2,3,17.03.2019 02:15,17.03.2019 02:30,,"0,06","0,06",0,1,4,30,36,,,
7215,2019,3,12,Sonntag,17,So 17.03.19,2:30,2,3,17.03.2019 02:30,17.03.2019 02:45,,"0,06","0,07",0,0,4,47,52,,,
7216,2019,3,12,Sonntag,17,So 17.03.19,2:45,2,3,17.03.2019 02:45,17.03.2019 03:00,,"0,07","0,06",0,1,4,28,34,,,
7217,2019,3,12,Sonntag,17,So 17.03.19,3:00,3,3,17.03.2019 03:00,17.03.2019 03:15,,"0,06","0,06",0,1,4,41,46,,,
7218,2019,3,12,Sonntag,17,So 17.03.19,3:15,3,3,17.03.2019 03:15,17.03.2019 03:30,,"0,06","0,06",0,1,4,36,42,,,
7219,2019,3,12,Sonntag,17,So 17.03.19,3:30,3,3,17.03.2019 03:30,17.03.2019 03:45,,"0,06","0,07",0,0,4,32,37,,,
7220,2019,3,12,Sonntag,17,So 17.03.19,3:45,3,3,17.03.2019 03:45,17.03.2019 04:00,,"0,07","0,06",0,1,4,45,50,,,
7221,2019,3,12,Sonntag,17,So 17.03.19,4:00,4,3,17.03.2019 04:00,17.03.2019 04:15,,"0,06","0,06",0,1,4,28,34,,,
7222,2019,3,12,Sonntag,17,So 17.03.19,4:15,4,3,17.03.2019 04:15,17.03.2019 04:30,,"0,06","0,06",0,1,4,43,49,,,
7223,2019,3,12,Sonntag,17,So 17.03.19,4:30,4,3,17.03.2019 04:30,17.03.2019 04:45,,"0,06","0,07",0,1,4,34,39,,,
7224,2019,3,12,Sonntag,17,So 17.03.19,4:45,4,3,17.03.2019 04:45,17.03.2019 05:00,,"0,07","0,06",0,0,6,38,44,,,
7225,2019,3,12,Sonntag,17,So 17.03.19,5:00,5,3,17.03.2019 05:00,17.03.2019 05:15,,"0,06","0,06",0,1,5,44,51,,,
7226,2019,3,12,Sonntag,17,So 17.03.19,5:15,5,3,17.03.2019 05:15,17.03.2019 05:30,,"0,06","0,06",0,1,6,31,38,,,
7227,2019,3,12,Sonntag,17,So 17.03.19,5:30,5,3,17.03.2019 05:30,17.03.2019 05:45,,"0,06","0,07",0,1,6,47,55,,,
7228,2019,3,12,Sonntag,17,So 17.03.19,5:45,5,3,17.03.2019 05:45,17.03.2019 06:00,,"0,07","0,06",0,1,5,34,40,,,
7229,2019,3,12,Sonntag,17,So 17.03.19,6:00,6,3,17.03.2019 06:00,17.03.2019 06:15,,"0,06","0,06",0,0,6,41,48,,,
7230,2019,3,12,Sonntag,17,So 17.03.19,6:15,6,3,17.03.2019 06:15,17.03.2019 06:30,,"0,06","0,06",0,1,5,44,51,,,
7231,2019,3,12,Sonntag,17,So 17.03.19,6:30,6,3,17.03.2019 06:30,17.03.2019 06:45,,"0,06","0,07",0,1,6,33,40,,,
7232,2019,3,12,Sonntag,17,So 17.03.19,6:45,6,3,17.03.2019 06:45,17.03.2019 07:00,,"0,07","0,06",0,1,5,50,57,,,
7233,2019,3,12,Sonntag,17,So 17.03.19,7:00,7,3,17.03.2019 07:00,17.03.2019 07:15,,"0,06","0,06",0,0,6,32,39,,,
7234,2019,3,12,Sonntag,17,So 17.03.19,7:15,7,3,17.03.2019 07:15,17.03.2019 07:30,,"0,06","0,06",0,1,55,42,98,,,
7235,2019,3,12,Sonntag,17,So 17.03.19,7:30,7,3,17.03.2019 07:30,17.03.2019 07:45,,"0,06","0,07",0,1,18,42,61,,,
7236,2019,3,12,Sonntag,17,So 17.03.19,7:45,7,3,17.03.2019 07:45,17.03.2019 08:00,,"0,07","0,06",0,1,35,35,71,,,
7237,2019,3,12,Sonntag,17,So 17.03.19,8:00,8,3,17.03.2019 08:00,17.03.2019 08:15,,"0,06","0,06",0,1,34,50,87,,,
7238,2019,3,12,Sonntag,17,So 17.03.19,8:15,8,3,17.03.2019 08:15,17.03.2019 08:30,,"0,06","0,06",0,0,126,74,202,,,
7239,2019,3,12,Sonntag,17,So 17.03.19,8:30,8,3,17.03.2019 08:30,17.03.2019 08:45,,"0,06","0,07",0,1,131,56,190,,,
7240,2019,3,12,Sonntag,17,So 17.03.19,8:45,8,3,17.03.2019 08:45,17.03.2019 09:00,,"0,07","0,06",0,1,137,36,174,,,
7241,2019,3,12,Sonntag,17,So 17.03.19,9:00,9,3,17.03.2019 09:00,17.03.2019 09:15,,"0,06","0,06",0,1,143,49,193,,,
7242,2019,3,12,Sonntag,17,So 17.03.19,9:15,9,3,17.03.2019 09:15,17.03.2019 09:30,,"0,06","0,06",0,1,145,52,200,,,
7243,2019,3,12,Sonntag,17,So 17.03.19,9:30,9,3,17.03.2019 09:30,17.03.2019 09:45,,"0,06","0,07",0,0,152,48,202,,,
7244,2019,3,12,Sonntag,17,So 17.03.19,9:45,9,3,17.03.2019 09:45,17.03.2019 10:00,,"0,07","0,06",0,1,137,29,168,,,
7245,2019,3,12,Sonntag,17,So 17.03.19,10:00,10,3,17.03.2019 10:00,17.03.2019 10:15,,"0,06","0,06",0,1,6,38,45,,,
7246,2019,3,12,Sonntag,17,So 17.03.19,10:15,10,3,17.03.2019 10:15,17.03.2019 10:30,,"0,06","0,06",0,1,5,40,47,,,
7247,2019,3,12,Sonntag,17,So 17.03.19,10:30,10,3,17.03.2019 10:30,17.03.2019 10:45,,"0,06","0,07",0,1,6,30,37,,,
7248,2019,3,12,Sonntag,17,So 17.03.19,10:45,10,3,17.03.2019 10:45,17.03.2019 11:00,,"0,07","0,06",0,0,5,43,50,,,
7249,2019,3,12,Sonntag,17,So 17.03.19,11:00,11,3,17.03.2019 11:00,17.03.2019 11:15,,"0,06","0,06",0,1,6,35,42,,,
7250,2019,3,12,Sonntag,17,So 17.03.19,11:15,11,3,17.03.2019 11:15,17.03.2019 11:30,,"0,06","0,06",0,1,6,32,39,,,
7251,2019,3,12,Sonntag,17,So 17.03.19,11:30,11,3,17.03.2019 11:30,17.03.2019 11:45,,"0,06","0,07",0,1,5,164,171,,,
7252,2019,3,12,Sonntag,17,So 17.03.19,11:45,11,3,17.03.2019 11:45,17.03.2019 12:00,,"0,07","0,06",0,0,5,173,180,,,
7253,2019,3,12,Sonntag,17,So 17.03.19,12:00,12,3,17.03.2019 12:00,17.03.2019 12:15,,"0,06","0,06",0,1,6,56,62,,,
7254,2019,3,12,Sonntag,17,So 17.03.19,12:15,12,3,17.03.2019 12:15,17.03.2019 12:30,,"0,06","0,06",0,1,5,67,74,,,
7255,2019,3,12,Sonntag,17,So 17.03.19,12:30,12,3,17.03.2019 12:30,17.03.2019 12:45,,"0,06","0,07",0,1,6,84,90,,,
7256,2019,3,12,Sonntag,17,So 17.03.19,12:45,12,3,17.03.2019 12:45,17.03.2019 13:00,,"0,07","0,06",0,1,72,45,119,,,
7257,2019,3,12,Sonntag,17,So 17.03.19,13:00,13,3,17.03.2019 13:00,17.03.2019 13:15,,"0,06","0,06",0,0,119,139,260,,,
7258,2019,3,12,Sonntag,17,So 17.03.19,13:15,13,3,17.03.2019 13:15,17.03.2019 13:30,,"0,06","0,06",0,1,126,191,319,,,
7259,2019,3,12,Sonntag,17,So 17.03.19,13:30,13,3,17.03.2019 13:30,17.03.2019 13:45,,"0,06","0,07",0,1,132,197,331,,,
7260,2019,3,12,Sonntag,17,So 17.03.19,13:45,13,3,17.03.2019 13:45,17.03.2019 14:00,,"0,07","0,06",0,1,137,202,341,,,
7261,2019,3,12,Sonntag,17,So 17.03.19,14:00,14,3,17.03.2019 14:00,17.03.2019 14:15,,"0,06","0,06",0,1,64,109,175,,,
7262,2019,3,12,Sonntag,17,So 17.03.19,14:15,14,3,17.03.2019 14:15,17.03.2019 14:30,,"0,06","0,06",0,0,47,62,110,,,
7263,2019,3,12,Sonntag,17,So 17.03.19,14:30,14,3,17.03.2019 14:30,17.03.2019 14:45,,"0,06","0,07",0,1,57,58,117,,,
7264,2019,3,12,Sonntag,17,So 17.03.19,14:45,14,3,17.03.2019 14:45,17.03.2019 15:00,,"0,07","0,06",0,1,144,246,392,,,
7265,2019,3,12,Sonntag,17,So 17.03.19,15:00,15,3,17.03.2019 15:00,17.03.2019 15:15,,"0,06","0,06",0,1,152,95,249,,,
7266,2019,3,12,Sonntag,17,So 17.03.19,15:15,15,3,17.03.2019 15:15,17.03.2019 15:30,,"0,06","0,06",0,1,89,122,214,,,
7267,2019,3,12,Sonntag,17,So 17.03.19,15:30,15,3,17.03.2019 15:30,17.03.2019 15:45,,"0,06","0,07",0,0,6,84,90,,,
7268,2019,3,12,Sonntag,17,So 17.03.19,15:45,15,3,17.03.2019 15:45,17.03.2019 16:00,,"0,07","0,06",0,1,5,75,82,,,
7269,2019,3,12,Sonntag,17,So 17.03.19,16:00,16,3,17.03.2019 16:00,17.03.2019 16:15,,"0,06","0,06",0,1,6,189,196,,,
7270,2019,3,12,Sonntag,17,So 17.03.19,16:15,16,3,17.03.2019 16:15,17.03.2019 16:30,,"0,06","0,06",0,1,5,324,330,,,
7271,2019,3,12,Sonntag,17,So 17.03.19,16:30,16,3,17.03.2019 16:30,17.03.2019 16:45,,"0,06","0,07",0,1,5,214,221,,,
7272,2019,3,12,Sonntag,17,So 17.03.19,16:45,16,3,17.03.2019 16:45,17.03.2019 17:00,,"0,07","0,06",0,0,6,185,191,,,
7273,2019,3,12,Sonntag,17,So 17.03.19,17:00,17,3,17.03.2019 17:00,17.03.2019 17:15,,"0,06","0,06",0,1,5,56,63,,,
7274,2019,3,12,Sonntag,17,So 17.03.19,17:15,17,3,17.03.2019 17:15,17.03.2019 17:30,,"0,06","0,06",0,1,6,63,70,,,
7275,2019,3,12,Sonntag,17,So 17.03.19,17:30,17,3,17.03.2019 17:30,17.03.2019 17:45,,"0,06","0,07",0,1,5,108,115,,,
7276,2019,3,12,Sonntag,17,So 17.03.19,17:45,17,3,17.03.2019 17:45,17.03.2019 18:00,,"0,07","0,06",0,0,6,491,498,,,
7277,2019,3,12,Sonntag,17,So 17.03.19,18:00,18,3,17.03.2019 18:00,17.03.2019 18:15,,"0,06","0,06",0,1,5,400,405,,,
7278,2019,3,12,Sonntag,17,So 17.03.19,18:15,18,3,17.03.2019 18:15,17.03.2019 18:30,,"0,06","0,06",0,1,6,83,90,,,
7279,2019,3,12,Sonntag,17,So 17.03.19,18:30,18,3,17.03.2019 18:30,17.03.2019 18:45,,"0,06","0,07",0,1,5,369,377,,,
7280,2019,3,12,Sonntag,17,So 17.03.19,18:45,18,3,17.03.2019 18:45,17.03.2019 19:00,,"0,07","0,06",0,1,6,302,308,,,
7281,2019,3,12,Sonntag,17,So 17.03.19,19:00,19,3,17.03.2019 19:00,17.03.2019 19:15,,"0,06","0,06",0,0,5,96,103,,,
7282,2019,3,12,Sonntag,17,So 17.03.19,19:15,19,3,17.03.2019 19:15,17.03.2019 19:30,,"0,06","0,06",0,1,6,145,151,,,
7283,2019,3,12,Sonntag,17,So 17.03.19,19:30,19,3,17.03.2019 19:30,17.03.2019 19:45,,"0,06","0,07",0,1,5,581,588,,,
7284,2019,3,12,Sonntag,17,So 17.03.19,19:45,19,3,17.03.2019 19:45,17.03.2019 20:00,,"0,07","0,06",0,1,6,102,109,,,
7285,2019,3,12,Sonntag,17,So 17.03.19,20:00,20,3,17.03.2019 20:00,17.03.2019 20:15,,"0,06","0,06",0,1,5,65,72,,,
7286,2019,3,12,Sonntag,17,So 17.03.19,20:15,20,3,17.03.2019 20:15,17.03.2019 20:30,,"0,06","0,06",0,0,6,85,91,,,
7287,2019,3,12,Sonntag,17,So 17.03.19,20:30,20,3,17.03.2019 20:30,17.03.2019 20:45,,"0,06","0,07",0,1,5,67,74,,,
7288,2019,3,12,Sonntag,17,So 17.03.19,20:45,20,3,17.03.2019 20:45,17.03.2019 21:00,,"0,07","0,06",0,1,6,73,80,,,
7289,2019,3,12,Sonntag,17,So 17.03.19,21:00,21,3,17.03.2019 21:00,17.03.2019 21:15,,"0,06","0,06",0,1,5,72,79,,,
7290,2019,3,12,Sonntag,17,So 17.03.19,21:15,21,3,17.03.2019 21:15,17.03.2019 21:30,,"0,06","0,06",0,0,6,73,79,,,
7291,2019,3,12,Sonntag,17,So 17.03.19,21:30,21,3,17.03.2019 21:30,17.03.2019 21:45,,"0,06","0,07",0,1,5,76,84,,,
7292,2019,3,12,Sonntag,17,So 17.03.19,21:45,21,3,17.03.2019 21:45,17.03.2019 22:00,,"0,07","0,06",0,1,6,74,81,,,
7293,2019,3,12,Sonntag,17,So 17.03.19,22:00,22,3,17.03.2019 22:00,17.03.2019 22:15,,"0,06","0,06",0,1,5,77,83,,,
7294,2019,3,12,Sonntag,17,So 17.03.19,22:15,22,3,17.03.2019 22:15,17.03.2019 22:30,,"0,06","0,06",0,1,6,32,40,,,
7295,2019,3,12,Sonntag,17,So 17.03.19,22:30,22,3,17.03.2019 22:30,17.03.2019 22:45,,"0,06","0,07",0,0,5,53,59,,,
7296,2019,3,12,Sonntag,17,So 17.03.19,22:45,22,3,17.03.2019 22:45,17.03.2019 23:00,,"0,07","0,06",0,1,6,34,41,,,
7297,2019,3,12,Sonntag,17,So 17.03.19,23:00,23,3,17.03.2019 23:00,17.03.2019 23:15,,"0,06","0,06",0,1,5,44,51,,,
7298,2019,3,12,Sonntag,17,So 17.03.19,23:15,23,3,17.03.2019 23:15,17.03.2019 23:30,,"0,06","0,06",0,1,5,36,42,,,
7299,2019,3,12,Sonntag,17,So 17.03.19,23:30,23,3,17.03.2019 23:30,17.03.2019 23:45,,"0,06","0,07",0,1,5,40,46,,,
7300,2019,3,12,Sonntag,17,So 17.03.19,23:45,23,3,17.03.2019 23:45,18.03.2019 00:00,,"0,07","0,06",0,0,4,37,42,,,
7301,2019,3,12,Montag,18,Mo 18.03.19,0:00,0,3,18.03.2019 00:00,18.03.2019 00:15,,"0,06","0,06",0,1,4,32,38,,,
7302,2019,3,12,Montag,18,Mo 18.03.19,0:15,0,3,18.03.2019 00:15,18.03.2019 00:30,,"0,06","0,06",0,1,4,43,48,,,
7303,2019,3,12,Montag,18,Mo 18.03.19,0:30,0,3,18.03.2019 00:30,18.03.2019 00:45,,"0,06","0,07",0,1,4,28,34,,,
7304,2019,3,12,Montag,18,Mo 18.03.19,0:45,0,3,18.03.2019 00:45,18.03.2019 01:00,,"0,07","0,06",0,0,4,46,51,,,
7305,2019,3,12,Montag,18,Mo 18.03.19,1:00,1,3,18.03.2019 01:00,18.03.2019 01:15,,"0,06","0,06",0,1,4,34,39,,,
7306,2019,3,12,Montag,18,Mo 18.03.19,1:15,1,3,18.03.2019 01:15,18.03.2019 01:30,,"0,06","0,06",0,1,5,35,41,,,
7307,2019,3,12,Montag,18,Mo 18.03.19,1:30,1,3,18.03.2019 01:30,18.03.2019 01:45,,"0,06","0,07",0,1,4,42,48,,,
7308,2019,3,12,Montag,18,Mo 18.03.19,1:45,1,3,18.03.2019 01:45,18.03.2019 02:00,,"0,07","0,06",0,1,4,29,33,,,
7309,2019,3,12,Montag,18,Mo 18.03.19,2:00,2,3,18.03.2019 02:00,18.03.2019 02:15,,"0,06","0,06",0,0,4,45,51,,,
7310,2019,3,12,Montag,18,Mo 18.03.19,2:15,2,3,18.03.2019 02:15,18.03.2019 02:30,,"0,06","0,06",0,1,4,32,37,,,
7311,2019,3,12,Montag,18,Mo 18.03.19,2:30,2,3,18.03.2019 02:30,18.03.2019 02:45,,"0,06","0,07",0,1,4,35,41,,,
7312,2019,3,12,Montag,18,Mo 18.03.19,2:45,2,3,18.03.2019 02:45,18.03.2019 03:00,,"0,07","0,06",0,1,4,42,47,,,
7313,2019,3,12,Montag,18,Mo 18.03.19,3:00,3,3,18.03.2019 03:00,18.03.2019 03:15,,"0,06","0,06",0,1,4,28,34,,,
7314,2019,3,12,Montag,18,Mo 18.03.19,3:15,3,3,18.03.2019 03:15,18.03.2019 03:30,,"0,06","0,06",0,0,4,46,51,,,
7315,2019,3,12,Montag,18,Mo 18.03.19,3:30,3,3,18.03.2019 03:30,18.03.2019 03:45,,"0,06","0,07",0,1,4,31,36,,,
7316,2019,3,12,Montag,18,Mo 18.03.19,3:45,3,3,18.03.2019 03:45,18.03.2019 04:00,,"0,07","0,06",0,1,4,37,42,,,
7317,2019,3,12,Montag,18,Mo 18.03.19,4:00,4,3,18.03.2019 04:00,18.03.2019 04:15,,"0,06","0,06",0,1,4,40,45,,,
7318,2019,3,12,Montag,18,Mo 18.03.19,4:15,4,3,18.03.2019 04:15,18.03.2019 04:30,,"0,06","0,06",0,1,4,28,34,,,
7319,2019,3,12,Montag,18,Mo 18.03.19,4:30,4,3,18.03.2019 04:30,18.03.2019 04:45,,"0,06","0,07",0,0,3,47,52,,,
7320,2019,3,12,Montag,18,Mo 18.03.19,4:45,4,3,18.03.2019 04:45,18.03.2019 05:00,,"0,07","0,06",0,1,6,34,40,,,
7321,2019,3,12,Montag,18,Mo 18.03.19,5:00,5,3,18.03.2019 05:00,18.03.2019 05:15,,"0,06","0,06",0,1,5,40,48,,,
7322,2019,3,12,Montag,18,Mo 18.03.19,5:15,5,3,18.03.2019 05:15,18.03.2019 05:30,,"0,06","0,06",0,1,6,50,57,,,
7323,2019,3,12,Montag,18,Mo 18.03.19,5:30,5,3,18.03.2019 05:30,18.03.2019 05:45,,"0,06","0,07",0,0,5,56,62,,,
7324,2019,3,12,Montag,18,Mo 18.03.19,5:45,5,3,18.03.2019 05:45,18.03.2019 06:00,,"0,07","0,06",0,1,6,96,104,,,
7325,2019,3,12,Montag,18,Mo 18.03.19,6:00,6,3,18.03.2019 06:00,18.03.2019 06:15,,"0,06","0,06",0,1,6,51,57,,,
7326,2019,3,12,Montag,18,Mo 18.03.19,6:15,6,3,18.03.2019 06:15,18.03.2019 06:30,,"0,06","0,06",0,1,7,58,66,,,
7327,2019,3,12,Montag,18,Mo 18.03.19,6:30,6,3,18.03.2019 06:30,18.03.2019 06:45,,"0,06","0,07",0,1,108,45,157,,,
7328,2019,3,12,Montag,18,Mo 18.03.19,6:45,6,3,18.03.2019 06:45,18.03.2019 07:00,,"0,07","0,06",0,0,56,34,91,,,
7329,2019,3,12,Montag,18,Mo 18.03.19,7:00,7,3,18.03.2019 07:00,18.03.2019 07:15,,"0,06","0,06",0,1,26,46,73,,,
7330,2019,3,12,Montag,18,Mo 18.03.19,7:15,7,3,18.03.2019 07:15,18.03.2019 07:30,,"0,06","0,06",0,1,64,32,97,,,
7331,2019,3,12,Montag,18,Mo 18.03.19,7:30,7,3,18.03.2019 07:30,18.03.2019 07:45,,"0,06","0,07",0,1,8,51,61,,,
7332,2019,3,12,Montag,18,Mo 18.03.19,7:45,7,3,18.03.2019 07:45,18.03.2019 08:00,,"0,07","0,06",0,1,124,30,157,,,
7333,2019,3,12,Montag,18,Mo 18.03.19,8:00,8,3,18.03.2019 08:00,18.03.2019 08:15,,"0,06","0,06",0,0,38,68,106,,,
7334,2019,3,12,Montag,18,Mo 18.03.19,8:15,8,3,18.03.2019 08:15,18.03.2019 08:30,,"0,06","0,06",0,1,5,51,58,,,
7335,2019,3,12,Montag,18,Mo 18.03.19,8:30,8,3,18.03.2019 08:30,18.03.2019 08:45,,"0,06","0,07",0,1,6,76,83,,,
7336,2019,3,12,Montag,18,Mo 18.03.19,8:45,8,3,18.03.2019 08:45,18.03.2019 09:00,,"0,07","0,06",0,1,6,53,60,,,
7337,2019,3,12,Montag,18,Mo 18.03.19,9:00,9,3,18.03.2019 09:00,18.03.2019 09:15,,"0,06","0,06",0,0,21,33,56,,,
7338,2019,3,12,Montag,18,Mo 18.03.19,9:15,9,3,18.03.2019 09:15,18.03.2019 09:30,,"0,06","0,06",0,1,44,46,92,,,
7339,2019,3,12,Montag,18,Mo 18.03.19,9:30,9,3,18.03.2019 09:30,18.03.2019 09:45,,"0,06","0,07",0,1,73,46,121,,,
7340,2019,3,12,Montag,18,Mo 18.03.19,9:45,9,3,18.03.2019 09:45,18.03.2019 10:00,,"0,07","0,06",0,1,138,33,172,,,
7341,2019,3,12,Montag,18,Mo 18.03.19,10:00,10,3,18.03.2019 10:00,18.03.2019 10:15,,"0,06","0,06",0,1,144,45,192,,,
7342,2019,3,12,Montag,18,Mo 18.03.19,10:15,10,3,18.03.2019 10:15,18.03.2019 10:30,,"0,06","0,06",0,0,152,36,189,,,
7343,2019,3,12,Montag,18,Mo 18.03.19,10:30,10,3,18.03.2019 10:30,18.03.2019 10:45,,"0,06","0,07",0,1,158,67,227,,,
7344,2019,3,12,Montag,18,Mo 18.03.19,10:45,10,3,18.03.2019 10:45,18.03.2019 11:00,,"0,07","0,06",0,1,46,129,177,,,
7345,2019,3,12,Montag,18,Mo 18.03.19,11:00,11,3,18.03.2019 11:00,18.03.2019 11:15,,"0,06","0,06",0,1,5,52,59,,,
7346,2019,3,12,Montag,18,Mo 18.03.19,11:15,11,3,18.03.2019 11:15,18.03.2019 11:30,,"0,06","0,06",0,1,6,49,56,,,
7347,2019,3,12,Montag,18,Mo 18.03.19,11:30,11,3,18.03.2019 11:30,18.03.2019 11:45,,"0,06","0,07",0,0,6,47,54,,,
7348,2019,3,12,Montag,18,Mo 18.03.19,11:45,11,3,18.03.2019 11:45,18.03.2019 12:00,,"0,07","0,06",0,1,5,51,57,,,
7349,2019,3,12,Montag,18,Mo 18.03.19,12:00,12,3,18.03.2019 12:00,18.03.2019 12:15,,"0,06","0,06",0,1,6,32,40,,,
7350,2019,3,12,Montag,18,Mo 18.03.19,12:15,12,3,18.03.2019 12:15,18.03.2019 12:30,,"0,06","0,06",0,1,5,42,48,,,
7351,2019,3,12,Montag,18,Mo 18.03.19,12:30,12,3,18.03.2019 12:30,18.03.2019 12:45,,"0,06","0,07",0,1,6,52,60,,,
7352,2019,3,12,Montag,18,Mo 18.03.19,12:45,12,3,18.03.2019 12:45,18.03.2019 13:00,,"0,07","0,06",0,0,5,51,57,,,
